UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,11,2022,43,4238839,2126133,2112706,1613795,1552179,281293,309944,29329,27101,151014,169068,6505,6127,44197,48287,1651974,1593663,297266,329001,45487,44396,168564,187993,11443,11189,1668576,1687580,1209863,1179600,260150,287092,14685,14855,146637,164804,4562,4579,32679,36650,1237837,1210828,271072,300589,25319,26844,161388,180861,8454,8660,457557,425126,403932,372579,21143,22852,14644,12246,4377,4264,1943,1548,11518,11637,414137,382835,26194,28412,20168,17552,7176,7132,2989,2529
R,11,2022,44,4119622,2062946,2056676,1570871,1514552,269723,298930,27916,26475,146248,165052,6219,5708,41969,45959,1606954,1554051,284880,316677,43403,43293,162938,183044,10708,10489,1618898,1639213,1177768,1148580,249540,276720,14093,14310,141997,160710,4439,4191,31061,34702,1204154,1178139,259920,289253,24352,25858,156041,175987,8003,8037,444048,417463,393103,365972,20183,22210,13823,12165,4251,4342,1780,1517,10908,11257,402800,375912,24960,27424,19051,17435,6897,7057,2705,2452
R,11,2022,45,4085377,2040841,2044536,1560392,1510648,263830,294513,27966,26440,142244,162455,6062,5733,40347,44747,1595073,1548834,278181,311748,43169,43106,158237,180003,10483,10470,1600848,1626928,1169975,1143060,244600,272858,14279,14637,137935,158210,4313,4227,29746,33936,1195222,1171755,254265,285049,24412,26252,151352,173111,7801,8029,439993,417608,390417,367588,19230,21655,13687,11803,4309,4245,1749,1506,10601,10811,399851,377079,23916,26699,18757,16854,6885,6892,2682,2441
R,11,2022,46,3925706,1958891,1966815,1494238,1453284,250741,280035,26864,25033,142799,161066,5736,5394,38513,42003,1527419,1489036,263949,295918,41435,40849,158238,177734,10097,9865,1533490,1558911,1116380,1093240,232153,259354,13701,13744,138726,156880,4112,3967,28418,31726,1140562,1119939,240939,270494,23401,24739,151772,170977,7565,7582,425401,407904,377858,360044,18588,20681,13163,11289,4073,4186,1624,1427,10095,10277,386857,369097,23010,25424,18034,16110,6466,6757,2532,2283
R,11,2022,47,3925520,1959000,1966520,1496633,1454134,249937,280695,26394,24959,144359,161504,5577,5230,36100,39998,1527529,1488198,262438,295536,40337,40170,158768,177461,9514,9419,1539730,1563882,1122784,1097626,232257,260663,13398,13826,140379,157458,4038,3877,26874,30432,1145495,1123308,240687,271063,22894,24495,152586,171057,7196,7250,419270,402638,373849,356508,17680,20032,12996,11133,3980,4046,1539,1353,9226,9566,382034,364890,21751,24473,17443,15675,6182,6404,2318,2169
R,11,2022,48,3896762,1942282,1954480,1487737,1450767,245829,276935,26043,24487,142814,158910,5433,5049,34426,38332,1517037,1483227,257479,291078,39622,39380,156553,174098,9342,9042,1533923,1559099,1122273,1099149,229231,258151,13311,13584,139066,155065,3984,3760,26058,29390,1144227,1123736,237310,268182,22639,24168,150890,168150,7158,7001,408359,395381,365464,351618,16598,18784,12732,10903,3748,3845,1449,1289,8368,8942,372810,359491,20169,22896,16983,15212,5663,5948,2184,2041
R,11,2022,49,3880113,1931030,1949083,1479167,1445779,245674,277894,25208,24462,142043,158679,5167,5006,33771,37263,1507867,1477198,256878,291456,38518,39058,155729,173580,8951,8932,1537584,1564554,1126645,1103656,229800,259648,13052,13697,138520,154960,3821,3739,25746,28854,1148257,1127705,237492,269357,22395,24305,150348,167836,6930,6924,393446,384529,352522,342123,15874,18246,12156,10765,3523,3719,1346,1267,8025,8409,359610,349493,19386,22099,16123,14753,5381,5744,2021,2008
R,11,2022,50,4026855,2005893,2020962,1542149,1506198,256365,288154,25912,24675,142582,159682,5223,4964,33662,37289,1570643,1537645,267193,301437,39731,39741,156054,174410,9001,8922,1612529,1636511,1189455,1163753,240704,270067,13598,13980,138952,155979,3916,3700,25904,29032,1211115,1187920,248265,279647,23489,24993,150656,168788,6975,6979,393364,384451,352694,342445,15661,18087,12314,10695,3630,3703,1307,1264,7758,8257,359528,349725,18928,21790,16242,14748,5398,5622,2026,1943
R,11,2022,51,4251153,2121877,2129276,1653230,1608706,265059,298388,25966,25311,138169,154133,5268,4935,34185,37803,1682149,1640617,275927,311687,40301,41036,151652,168658,9173,9045,1733711,1750174,1305079,1271025,249553,280683,14142,14616,134496,150536,3916,3722,26525,29592,1327277,1295739,257190,290253,24566,26356,146218,163135,7141,7113,388166,379102,348151,337681,15506,17705,11824,10695,3673,3597,1352,1213,7660,8211,354872,344878,18737,21434,15735,14680,5434,5523,2032,1932
R,11,2022,52,4343705,2170024,2173681,1697142,1651630,269761,300413,26464,25135,137311,153786,5157,5106,34189,37611,1726060,1683141,280670,313548,41111,41165,150374,168169,9150,9345,1784910,1803259,1351831,1321791,254261,282974,14539,14786,133746,150163,3865,3869,26668,29676,1374126,1346390,262038,292613,25315,26885,145057,162570,7165,7395,385114,370422,345311,329839,15500,17439,11925,10349,3565,3623,1292,1237,7521,7935,351934,336751,18632,20935,15796,14280,5317,5599,1985,1950
R,11,2022,53,4150388,2068378,2082010,1626376,1591595,251363,281640,24759,23982,129074,145416,5053,4918,31753,34459,1653299,1620477,261110,293268,38698,39176,141201,158464,8798,8789,1704109,1729462,1299519,1277065,236825,265411,13756,14198,125708,141954,3835,3775,24466,27059,1320030,1299530,243497,273779,23956,25674,136199,153201,6913,6978,364269,352548,326857,314530,14538,16229,11003,9784,3366,3462,1218,1143,7287,7400,333269,320947,17613,19489,14742,13502,5002,5263,1885,1811
R,11,2022,54,4040675,2012000,2028675,1580514,1549415,246848,276607,24378,23324,125937,142151,4562,4678,29761,32500,1605586,1576467,255841,287491,37765,37890,137220,154289,8061,8485,1661977,1690127,1266481,1247365,232597,260743,13563,13984,122873,138952,3416,3543,23047,25540,1285667,1268347,238766,268537,23504,25073,132661,149517,6317,6722,350023,338548,314033,302050,14251,15864,10815,9340,3064,3199,1146,1135,6714,6960,319919,308120,17075,18954,14261,12817,4559,4772,1744,1763
R,11,2022,55,4012576,1990423,2022153,1574254,1555199,244578,277089,23339,23163,115231,130805,4679,4563,28342,31334,1598118,1581265,252991,287741,36442,37574,125793,142053,7988,8254,1654607,1693867,1272593,1262061,230926,261613,13292,14282,112255,127820,3536,3496,22005,24595,1290873,1282271,236678,269212,23086,25321,121418,137492,6339,6599,335816,328286,301661,293138,13652,15476,10047,8881,2976,2985,1143,1067,6337,6739,307245,298994,16313,18529,13356,12253,4375,4561,1649,1655
R,11,2022,56,4041252,1999207,2042045,1581848,1573755,248338,282043,23247,23117,113339,127853,4634,4633,27801,30644,1604968,1599163,256716,292329,36381,37573,123488,138728,8055,8247,1671223,1721013,1287186,1287009,234887,267087,13441,14477,110465,124845,3546,3590,21698,24005,1304951,1306674,240603,274401,23464,25545,119220,134191,6445,6609,327984,321032,294662,286746,13451,14956,9806,8640,2874,3008,1088,1043,6103,6639,300017,292489,16113,17928,12917,12028,4268,4537,1610,1638
R,11,2022,57,4180766,2061918,2118848,1635536,1637352,255590,291657,24036,23980,114022,129809,4697,4641,28037,31409,1658927,1663362,263806,301951,37590,39034,124123,140868,8124,8383,1736740,1799944,1343650,1352852,242094,276562,14283,15292,111161,126772,3658,3650,21894,24816,1361650,1373123,247746,283941,24577,27016,119917,136313,6537,6801,325178,318904,291886,284500,13496,15095,9753,8688,2861,3037,1039,991,6143,6593,297277,290239,16060,18010,13013,12018,4206,4555,1587,1582
R,11,2022,58,4318385,2120270,2198115,1693386,1712080,256996,295381,23969,24369,113331,130164,4526,4672,28062,31449,1716723,1738058,264927,305339,37939,40105,123367,141028,7985,8384,1809261,1885943,1414126,1433160,244152,280724,14591,15900,110612,127346,3546,3692,22234,25121,1432390,1453643,249672,287883,25449,28435,119340,136771,6451,6845,311009,312172,279260,278920,12844,14657,9378,8469,2719,2818,980,980,5828,6328,284333,284415,15255,17456,12490,11670,4027,4257,1534,1539
R,11,2022,59,4331814,2124451,2207363,1701470,1726455,252111,289314,23601,23851,115137,131957,4299,4570,27833,31216,1724683,1752201,259813,299063,37655,39519,125023,142640,7639,8311,1826802,1906371,1434378,1457767,239661,275263,14691,15602,112499,129158,3361,3617,22212,24964,1452708,1478083,245037,282305,25730,28123,121146,138386,6202,6775,297649,300992,267092,268688,12450,14051,8910,8249,2638,2799,938,953,5621,6252,271975,274118,14776,16758,11925,11396,3877,4254,1437,1536
R,11,2022,60,4335308,2120359,2214949,1707089,1743422,248511,287454,22997,23750,110031,125032,4387,4532,27344,30759,1729980,1768669,255869,297083,36708,39571,119806,135446,7776,8184,1834506,1924786,1450130,1484120,236800,274304,14441,15677,107527,122337,3499,3619,22109,24729,1468446,1504182,241945,281255,25415,28403,116123,131360,6417,6676,285853,290163,256959,259302,11711,13150,8556,8073,2504,2695,888,913,5235,6030,261534,264487,13924,15828,11293,11168,3683,4086,1359,1508
R,11,2022,61,4321830,2109171,2212659,1713630,1755050,241643,282498,22393,23581,100382,117195,4150,4213,26973,30122,1736139,1779750,248813,291828,36259,39387,109965,127239,7416,7809,1840621,1937938,1472377,1509477,230603,269970,14398,16086,98057,114641,3355,3376,21831,24388,1490386,1529240,235670,276780,25524,28945,106455,123360,6145,6408,268550,274721,241253,245573,11040,12528,7995,7495,2325,2554,795,837,5142,5734,245753,250510,13143,15048,10735,10442,3510,3879,1271,1401
R,11,2022,62,4297464,2092289,2205175,1692767,1742502,242864,283377,22041,23400,103816,122278,4177,4237,26624,29381,1715086,1766546,249907,292388,35822,38859,113129,132111,7347,7722,1828993,1934328,1456247,1500061,232103,271142,14137,16070,101468,119713,3369,3432,21669,23910,1474226,1519389,237106,277784,25262,28681,109696,128259,6044,6403,263296,270847,236520,242441,10761,12235,7904,7330,2348,2565,808,805,4955,5471,240860,247157,12801,14604,10560,10178,3433,3852,1303,1319
R,11,2022,63,4180116,2028321,2151795,1649537,1708453,231564,273745,20867,22118,97212,115515,3907,3907,25234,28057,1670620,1731518,238023,282250,34035,37236,106217,124643,6907,7136,1787631,1900911,1433251,1484203,221630,262178,13751,15237,95084,113166,3181,3193,20734,22934,1450452,1502832,226257,268462,24498,27664,103041,121148,5732,5942,240690,250884,216286,224250,9934,11567,7116,6881,2128,2349,726,714,4500,5123,220168,228686,11766,13788,9537,9572,3176,3495,1175,1194
R,11,2022,64,4110401,1986059,2124342,1620219,1692101,222003,264544,19336,21277,96885,115853,3664,3794,23952,26773,1640147,1714009,228230,272595,32125,35853,105169,124576,6419,6800,1763021,1886829,1420197,1479539,212405,253566,12891,14885,94881,113697,2984,3124,19663,22018,1436405,1497379,216848,259542,23406,26960,102208,121307,5332,5718,223038,237513,200022,212562,9598,10978,6445,6392,2004,2156,680,670,4289,4755,203742,216630,11382,13053,8719,8893,2961,3269,1087,1082
R,11,2022,65,4067360,1956785,2110575,1602007,1688035,214263,259439,19230,20702,94384,112727,3482,3643,23419,26029,1621476,1709402,220353,267238,31881,35327,102360,120778,6216,6595,1742626,1880216,1409679,1481548,205346,248901,12799,14642,92535,110784,2876,2963,19391,21378,1425645,1498898,209782,254651,23265,26818,99668,117789,5225,5479,214159,230359,192328,206487,8917,10538,6431,6060,1849,1943,606,680,4028,4651,195831,210504,10571,12587,8616,8509,2692,2989,991,1116
R,11,2022,66,3911052,1870975,2040077,1534970,1630437,201849,250227,18008,19843,90880,110983,3269,3456,21999,25131,1553342,1651086,207525,257707,30015,34081,98241,118749,5807,6289,1671571,1822032,1356076,1435280,193400,240147,12059,14095,89122,108916,2682,2901,18232,20693,1371167,1452096,197480,245651,22027,26002,95680,115683,4878,5325,199404,218045,178894,195157,8449,10080,5949,5748,1758,2067,587,555,3767,4438,182175,198990,10045,12056,7988,8079,2561,3066,929,964
R,11,2022,67,3776045,1796806,1979239,1478277,1587544,189027,236443,17091,18724,88409,109582,3068,3407,20934,23539,1495664,1606724,194386,243522,28611,31977,95389,116917,5501,6072,1607866,1769344,1308437,1399010,181047,227056,11592,13395,86747,107690,2565,2811,17478,19382,1322818,1414592,184924,232279,21247,24469,93001,114115,4680,5101,188940,209895,169840,188534,7980,9387,5499,5329,1662,1892,503,596,3456,4157,172846,192132,9462,11243,7364,7508,2388,2802,821,971
R,11,2022,68,3661891,1733061,1928830,1433074,1554179,177486,226259,15833,17717,84327,105139,2869,3224,19472,22312,1449280,1572363,182437,232828,26736,30449,90739,111938,5065,5813,1559395,1732087,1276454,1376910,170203,217719,11030,12902,82878,103355,2401,2677,16429,18524,1290005,1391794,173855,222609,20306,23635,88615,109350,4330,4924,173666,196743,156620,177269,7283,8540,4803,4815,1449,1784,468,547,3043,3788,159275,180569,8582,10219,6430,6814,2124,2588,735,889
R,11,2022,69,3487463,1641459,1846004,1366653,1497655,161152,210229,14566,16323,78398,98087,2655,2881,18035,20829,1381727,1514689,165563,216260,24865,28320,84207,104469,4697,5284,1483746,1664214,1224479,1333638,154473,202308,10192,11934,77099,96532,2246,2419,15257,17383,1237164,1347674,157682,206823,18980,22099,82319,102174,4042,4527,157713,181790,142174,164017,6679,7921,4374,4389,1299,1555,409,462,2778,3446,144563,167015,7881,9437,5885,6221,1888,2295,655,757
R,11,2022,70,3381655,1584760,1796895,1325387,1461638,150240,200841,13435,15481,76594,96819,2565,2821,16539,19295,1339144,1477464,154340,206377,22873,26821,81904,102542,4500,5059,1438399,1625878,1193219,1307158,144131,193378,9516,11414,75326,95319,2200,2374,14007,16235,1204760,1320318,147150,197595,17603,21131,80098,100346,3895,4306,146361,171017,132168,154480,6109,7463,3919,4067,1268,1500,365,447,2532,3060,134384,157146,7190,8782,5270,5690,1806,2196,605,753
R,11,2022,71,3196798,1489896,1706902,1251303,1391596,140190,191548,12552,14434,68081,88745,2229,2543,15541,18036,1264185,1406402,143989,196782,21706,25239,72922,93836,4054,4591,1353011,1546749,1127209,1247002,134623,184501,9046,10657,66961,87337,1917,2136,13255,15116,1138112,1259232,137481,188460,16908,19930,71316,91806,3535,3923,136885,160153,124094,144594,5567,7047,3506,3777,1120,1408,312,407,2286,2920,126073,147170,6508,8322,4798,5309,1606,2030,519,668
R,11,2022,72,3019080,1398179,1620901,1165441,1313721,134164,182854,12046,13738,69411,90989,2235,2397,14882,17202,1177832,1327679,137865,187938,20757,23847,74022,96139,3958,4409,1269846,1466200,1049357,1173928,128793,176019,8769,10143,68337,89625,1889,2049,12701,14436,1059856,1185512,131564,179861,16283,18807,72478,94121,3436,3785,128333,154701,116084,139793,5371,6835,3277,3595,1074,1364,346,348,2181,2766,117976,142167,6301,8077,4474,5040,1544,2018,522,624
R,11,2022,73,2916754,1346938,1569816,1131320,1282326,122486,170767,11295,12818,65935,85349,2151,2382,13751,16174,1142760,1295530,125779,175478,19529,22507,70116,89921,3774,4238,1228883,1426975,1024251,1152868,117723,164571,8297,9617,64968,84168,1836,2024,11808,13727,1034014,1163958,120228,168189,15459,18054,68699,88193,3263,3662,118055,142841,107069,129458,4763,6196,2998,3201,967,1181,315,358,1943,2447,108746,131572,5551,7289,4070,4453,1417,1728,511,576
R,11,2022,74,2837288,1307187,1530101,1105308,1259808,114334,160994,10495,12180,62234,79483,1956,2233,12860,15403,1115979,1272517,117487,165343,18204,21448,66096,83837,3445,3970,1197602,1395507,1005891,1137756,109865,155327,7816,9186,61335,78328,1673,1917,11022,12993,1014965,1148359,112277,158623,14517,17216,64778,82134,2996,3436,109585,134594,99417,122052,4469,5667,2679,2994,899,1155,283,316,1838,2410,101014,124158,5210,6720,3687,4232,1318,1703,449,534
R,11,2022,75,2935947,1356510,1579437,1166070,1326344,107213,150426,10403,11582,58030,73750,1851,2002,12943,15333,1176953,1339120,110274,154701,18439,21054,61651,77876,3333,3667,1251903,1450185,1070883,1208706,103211,145080,7761,8854,57211,72669,1595,1722,11242,13154,1080287,1219564,105573,148408,14871,17160,60437,76338,2924,3216,104607,129252,95187,117638,4002,5346,2642,2728,819,1081,256,280,1701,2179,96666,119556,4701,6293,3568,3894,1214,1538,409,451
R,11,2022,76,2348448,1076440,1272008,920261,1060478,85042,122966,8431,9672,50508,64462,1637,1732,10561,12698,929173,1070991,87512,126437,14786,17195,53577,68129,2911,3229,986954,1158110,838821,956937,81526,118085,6238,7357,49840,63507,1425,1493,9104,10731,846469,965731,83396,120713,11830,13854,52578,66737,2548,2826,89486,113898,81440,103541,3516,4881,2193,2315,668,955,212,239,1457,1967,82704,105260,4116,5724,2956,3341,999,1392,363,403
R,11,2022,77,1974197,888547,1085650,753704,898734,73722,109857,7108,8504,43733,56016,1405,1599,8875,10940,761113,907779,75832,112858,12351,14972,46408,59186,2540,2897,810088,983184,682207,805382,70705,105604,5259,6393,43101,55191,1211,1375,7605,9239,688504,812949,72292,107861,9826,11968,45484,57979,2219,2518,78459,102466,71497,93352,3017,4253,1849,2111,632,825,194,224,1270,1701,72609,94830,3540,4997,2525,3004,924,1207,321,379
R,11,2022,78,1902007,850295,1051712,725353,875922,67763,103049,6586,7867,40972,52820,1219,1456,8402,10598,732421,884690,69711,106042,11620,14171,43437,55820,2278,2744,780160,957330,661369,789825,64989,99275,4965,5942,40463,52023,1067,1255,7307,9010,667478,797217,66487,101561,9436,11440,42677,54656,2018,2406,70135,94382,63984,86097,2774,3774,1621,1925,509,797,152,201,1095,1588,64943,87473,3224,4481,2184,2731,760,1164,260,338
R,11,2022,79,1907368,845838,1061530,730596,897083,63338,98825,6034,7511,37028,46763,1124,1242,7718,10106,737147,905520,65042,101559,10797,13635,39145,49503,2115,2439,781500,972376,671742,815710,60838,95215,4646,5716,36530,46083,994,1073,6750,8579,677463,822833,62154,97264,8907,11060,38414,48484,1879,2143,64338,89154,58854,81373,2500,3610,1388,1795,498,680,130,169,968,1527,59684,82687,2888,4295,1890,2575,731,1019,236,296
R,11,2022,80,1683379,738959,944420,634695,793433,55977,89049,5413,6681,34946,45284,939,1174,6989,8799,640552,800751,57598,91451,9714,12045,36923,47684,1761,2160,681927,863528,582545,719446,53732,85804,4199,5086,34534,44663,815,994,6102,7535,587643,725669,54988,87637,8031,9801,36302,46784,1544,1877,57032,80892,52150,73987,2245,3245,1214,1595,412,621,124,180,887,1264,52909,75082,2610,3814,1683,2244,621,900,217,283
R,11,2022,81,1456747,630966,825781,540627,692061,47971,78919,4805,5851,30659,40045,846,1003,6058,7902,545724,698639,49331,81045,8468,10674,32446,42230,1579,1890,580303,754153,494272,626379,46011,76136,3722,4527,30285,39486,749,846,5264,6779,498687,631992,47047,77776,6984,8765,31872,41399,1402,1634,50663,71628,46355,65682,1960,2783,1083,1324,374,559,97,157,794,1123,47037,66647,2284,3269,1484,1909,574,831,177,256
R,11,2022,82,1308783,557983,750800,474778,625890,43436,73336,4288,5444,29156,38022,808,962,5517,7146,479388,631834,44686,75302,7571,9688,30862,40028,1481,1822,510991,682679,431735,563499,41632,70600,3288,4192,28788,37500,712,798,4836,6090,435765,568518,42600,72100,6204,7892,30326,39277,1319,1558,46992,68121,43043,62391,1804,2736,1000,1252,368,522,96,164,681,1056,43623,63316,2086,3202,1367,1796,536,751,162,264
R,11,2022,83,1170193,492521,677672,420044,566531,37726,65323,3660,4794,25677,33568,634,900,4780,6556,424090,571966,38830,67082,6467,8696,27112,35439,1223,1700,450996,616295,382039,510301,36076,62841,2818,3677,25369,33099,543,765,4151,5612,385533,514948,36917,64164,5300,7099,26658,34741,1075,1460,41525,61377,38005,56230,1650,2482,842,1117,308,469,91,135,629,944,38557,57018,1913,2918,1167,1597,454,698,148,240
R,11,2022,84,1083286,449235,634051,384433,532742,33297,59408,3336,4519,23224,30782,618,796,4327,5804,388084,537589,34272,60974,5926,7925,24535,32453,1120,1478,411917,577252,350196,480710,31885,57104,2599,3492,22934,30369,531,655,3772,4922,353364,484795,32630,58291,4904,6460,24108,31827,976,1244,37318,56799,34237,52032,1412,2304,737,1027,290,413,87,141,555,882,34720,52794,1642,2683,1022,1465,427,626,144,234
R,11,2022,85,950038,387114,562924,330616,471645,28827,53146,2832,3951,20522,28189,522,716,3795,5277,333860,476044,29704,54599,5079,6996,21674,29707,953,1371,354260,512134,300401,425099,27595,51113,2199,3038,20291,27781,448,597,3326,4506,303236,428824,28269,52226,4211,5711,21329,29120,832,1176,32854,50790,30215,46546,1232,2033,633,913,231,408,74,119,469,771,30624,47220,1435,2373,868,1285,345,587,121,195
R,11,2022,86,841577,336606,504971,287371,423626,25002,47666,2474,3475,17996,24984,447,608,3316,4612,290169,427458,25743,48945,4385,6167,19047,26307,853,1139,307663,459481,260733,381796,23866,45879,1948,2674,17802,24654,389,526,2925,3952,263191,385054,24438,46866,3662,5019,18762,25834,753,998,28943,45490,26638,41830,1136,1787,526,801,194,330,58,82,391,660,26978,42404,1305,2079,723,1148,285,473,100,141
R,11,2022,87,751928,294253,457675,251468,383845,21765,43110,2142,3157,15640,22740,389,541,2849,4282,253853,387388,22417,44251,3780,5627,16527,24015,766,1041,268856,416458,228055,345961,20821,41508,1674,2418,15460,22432,347,449,2499,3690,230141,348999,21331,42396,3141,4599,16253,23556,686,889,25397,41217,23413,37884,944,1602,468,739,180,308,42,92,350,592,23712,38389,1086,1855,639,1028,274,459,80,152
R,11,2022,88,643888,246903,396985,211144,333942,17933,36916,1743,2632,13272,19414,361,465,2450,3616,213242,336962,18494,37903,3113,4707,14060,20509,662,895,225855,361926,191678,301632,17196,35598,1367,2009,13120,19152,315,403,2179,3132,193544,304237,17643,36372,2609,3837,13826,20125,588,785,21048,35059,19466,32310,737,1318,376,623,152,262,46,62,271,484,19698,32725,851,1531,504,870,234,384,74,110
R,11,2022,89,548726,204908,343818,175294,288726,14520,31587,1464,2233,11333,17701,302,397,1995,3174,176973,291361,14968,32437,2580,4047,12001,18641,552,810,187807,314010,159491,261226,13906,30443,1157,1739,11217,17490,264,349,1772,2763,160980,263507,14263,31113,2160,3351,11827,18334,487,718,17101,29808,15803,27500,614,1144,307,494,116,211,38,48,223,411,15993,27854,705,1324,420,696,174,307,65,92
R,11,2022,90,488666,177067,311599,151769,262591,12335,27945,1226,1993,9740,15865,252,356,1745,2849,153247,264965,12751,28737,2186,3620,10312,16688,479,717,162415,285038,138186,238048,11836,26953,962,1555,9631,15680,224,314,1576,2488,139516,240110,12184,27601,1836,3007,10158,16408,431,632,14652,26561,13583,24543,499,992,264,438,109,185,28,42,169,361,13731,24855,567,1136,350,613,154,280,48,85
R,11,2022,91,411263,144944,266319,125435,226762,9154,22116,968,1630,7777,13190,198,277,1412,2344,126636,228719,9481,22765,1731,2970,8266,13871,380,565,132858,244215,114184,206295,8782,21338,750,1253,7708,13045,176,242,1258,2042,115252,207989,9053,21854,1434,2447,8152,13651,338,498,12086,22104,11251,20467,372,778,218,377,69,145,22,35,154,302,11384,20730,428,911,297,523,114,220,42,67
R,11,2022,92,356258,121081,235177,104150,199209,7858,19732,824,1420,6882,12432,177,263,1190,2121,105157,200985,8131,20308,1493,2614,7265,13057,337,531,110908,215432,94686,180878,7525,19056,653,1102,6824,12312,160,229,1060,1855,95585,182422,7745,19509,1254,2170,7172,12873,304,468,10173,19745,9464,18331,333,676,171,318,58,120,17,34,130,266,9572,18563,386,799,239,444,93,184,33,63
R,11,2022,93,280222,90982,189240,78284,160524,5700,15836,639,1117,5268,9832,136,227,955,1704,79090,161922,5926,16334,1178,2073,5572,10327,263,448,83404,173944,71260,146335,5447,15298,507,879,5221,9729,123,201,846,1502,71974,147565,5631,15702,991,1737,5494,10173,234,398,7578,15296,7024,14189,253,538,132,238,47,103,13,26,109,202,7116,14357,295,632,187,336,78,154,29,50
R,11,2022,94,228614,71071,157543,61150,133658,4375,12970,505,934,4190,8305,87,175,764,1501,61785,134905,4553,13397,944,1790,4436,8737,189,374,65343,145261,55815,122352,4192,12508,403,731,4163,8215,78,152,692,1303,56391,123422,4343,12849,806,1492,4389,8598,167,330,5728,12282,5335,11306,183,462,102,203,27,90,9,23,72,198,5394,11483,210,548,138,298,47,139,22,44
R,11,2022,95,178726,53100,125626,45433,106553,3281,10269,355,752,3372,6737,72,133,587,1182,45925,107533,3421,10589,674,1455,3567,7065,150,285,49044,116295,41640,97929,3166,9925,293,599,3347,6671,64,117,534,1054,42085,98799,3288,10188,584,1238,3527,6965,135,251,4056,9331,3793,8624,115,344,62,153,25,66,8,16,53,128,3840,8734,133,401,90,217,40,100,15,34
R,11,2022,96,134807,38081,96726,32453,81947,2373,7839,278,583,2478,5324,46,119,453,914,32834,82717,2485,8108,527,1099,2623,5571,110,233,35200,89792,29775,75536,2283,7583,232,473,2461,5274,41,107,408,819,30118,76222,2374,7808,458,943,2592,5500,96,210,2881,6934,2678,6411,90,256,46,110,17,50,5,12,45,95,2716,6495,111,300,69,156,31,71,14,23
R,11,2022,97,99563,26612,72951,22460,61454,1654,5905,196,432,1950,4312,35,92,317,756,22725,62078,1734,6131,370,851,2057,4525,79,190,24663,67860,20653,56748,1595,5720,161,349,1938,4280,31,84,285,679,20892,57311,1660,5912,317,734,2037,4466,71,169,1949,5091,1807,4706,59,185,35,83,12,32,4,8,32,77,1833,4767,74,219,53,117,20,59,8,21
R,11,2022,98,71883,18308,53575,15272,45082,1160,4316,139,340,1478,3230,23,65,236,542,15466,45521,1223,4485,272,654,1558,3379,53,134,17004,50002,14060,41770,1120,4187,118,286,1469,3207,22,58,215,494,14238,42172,1173,4333,239,577,1544,3340,48,121,1304,3573,1212,3312,40,129,21,54,9,23,1,7,21,48,1228,3349,50,152,33,77,14,39,5,13
R,11,2022,99,49012,12026,36986,9921,30991,749,2949,98,223,1049,2372,19,45,190,406,10078,31322,804,3082,200,456,1111,2480,49,104,11145,34662,9110,28845,721,2862,83,187,1041,2358,17,40,173,370,9255,29146,769,2980,177,403,1098,2455,42,90,881,2324,811,2146,28,87,15,36,8,14,2,5,17,36,823,2176,35,102,23,53,13,25,7,14
R,11,2022,100,83583,17898,65685,14181,53355,1157,5623,161,460,2064,5318,32,107,303,822,14426,54009,1251,5904,322,915,2169,5540,82,229,16779,61942,13163,49907,1119,5487,142,409,2051,5292,29,99,275,748,13386,50503,1202,5735,289,827,2147,5492,72,208,1119,3743,1018,3448,38,136,19,51,13,26,3,8,28,74,1040,3506,49,169,33,88,22,48,10,21
