UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,9,2023,14,4282303,2192076,2090227,1572944,1492528,332703,322698,35121,33740,121096,116086,6712,6567,123500,118608,1686488,1601578,398995,387233,60135,57440,166479,159013,15321,14898,1616494,1539225,1080973,1021951,300844,291649,17875,17236,114609,109987,4601,4436,97592,93966,1171071,1108714,354005,343488,33813,32402,152354,145825,10947,10566,575582,551002,491971,470577,31859,31049,17246,16504,6487,6099,2111,2131,25908,24642,515417,492864,44990,43745,26322,25038,14125,13188,4374,4332
R,9,2023,15,4457003,2283155,2173848,1641898,1555270,347250,336656,36564,34896,126084,120458,6826,6631,124533,119937,1756239,1665436,414274,402190,61556,59075,171546,163530,15779,14897,1683541,1603348,1127603,1066703,314306,305026,18501,17899,119566,114262,4659,4461,98906,94997,1218743,1154278,368402,357860,34573,33294,157540,150135,11286,10560,599614,570500,514295,488567,32944,31630,18063,16997,6518,6196,2167,2170,25627,24940,537496,511158,45872,44330,26983,25781,14006,13395,4493,4337
R,9,2023,16,4477458,2293181,2184277,1656192,1571124,346777,335565,37138,35633,125245,118980,6769,6741,121060,116234,1767379,1677689,411549,398504,62134,59561,169306,160722,15500,15071,1691084,1609779,1138892,1078024,314292,304172,18606,18181,118762,112888,4640,4530,95892,91984,1227322,1162649,366433,354905,34648,33419,155403,147663,11085,10660,602097,574498,517300,493100,32485,31393,18532,17452,6483,6092,2129,2211,25168,24250,540057,515040,45116,43599,27486,26142,13903,13059,4415,4411
R,9,2023,17,4408482,2256640,2151842,1637871,1553694,336189,326989,36519,34849,123959,119352,6674,6491,115428,110467,1743785,1655002,397112,385955,60759,57914,166489,159499,14995,14357,1670003,1591734,1132646,1071536,305273,296856,18319,17785,117629,113535,4580,4393,91556,87629,1216940,1152162,354372,344574,33830,32562,153282,147060,10754,10197,586637,560108,505225,482158,30916,30133,18200,17064,6330,5817,2094,2098,23872,22838,526845,502840,42740,41381,26929,25352,13207,12439,4241,4160
R,9,2023,18,4368867,2234450,2134417,1627843,1543361,327678,319211,36009,34634,126662,124732,6721,6618,109537,105861,1728201,1640153,384758,374892,59585,57248,167240,163591,14562,14204,1660893,1588448,1132993,1072098,297572,290442,18088,17676,120755,119123,4654,4651,86831,84458,1212838,1149541,343579,335650,33174,32261,154783,151863,10456,10337,573557,545969,494850,471263,30106,28769,17921,16958,5907,5609,2067,1967,22706,21403,515363,490612,41179,39242,26411,24987,12457,11728,4106,3867
R,9,2023,19,4374727,2236065,2138662,1634477,1550744,323833,316460,35383,33570,130056,129105,6613,6383,105703,102400,1731204,1644383,378072,369530,58442,55956,169717,167004,14398,13843,1674979,1603021,1148947,1087301,294880,288749,18000,17311,124201,123521,4662,4514,84289,81625,1226350,1162134,338682,331737,33045,31986,157682,155460,10521,10070,561086,535641,485530,463443,28953,27711,17383,16259,5855,5584,1951,1869,21414,20775,504854,482249,39390,37793,25397,23970,12035,11544,3877,3773
R,9,2023,20,4354815,2225146,2129669,1630801,1547227,320740,314908,34874,32979,130931,129880,6530,6308,101270,98367,1723305,1637104,372335,365285,57628,55130,168728,166472,14074,13498,1673763,1602016,1153212,1089525,292161,288100,17625,17053,125269,124448,4608,4501,80888,78389,1227348,1161388,334017,328834,32546,31622,157172,155232,10264,9952,551383,527653,477589,457702,28579,26808,17249,15926,5662,5432,1922,1807,20382,19978,495957,475716,38318,36451,25082,23508,11556,11240,3810,3546
R,9,2023,21,4342415,2217468,2124947,1623874,1543494,324567,319391,34766,32644,130775,128120,6347,6213,97139,95085,1712463,1629978,373708,368272,57283,54903,166810,162770,13643,13283,1673036,1604665,1151454,1091378,296503,292854,17831,17167,125262,122959,4527,4429,77459,75878,1222290,1160648,336371,332459,32566,31889,155615,152116,10085,9801,544432,520282,472420,452116,28064,26537,16935,15477,5513,5161,1820,1784,19680,19207,490173,469330,37337,35813,24717,23014,11195,10654,3558,3482
R,9,2023,22,4398237,2244213,2154024,1638398,1561368,330950,325778,34345,32790,137825,134621,6241,6123,96454,93344,1726056,1646337,379694,373367,57245,54970,173546,168714,13497,13189,1704235,1638052,1169589,1112472,302976,299632,17930,17443,132405,129545,4472,4307,76863,74653,1239569,1180627,342350,338316,33135,32261,162610,158390,9963,9671,539978,515972,468809,448896,27974,26146,16415,15347,5420,5076,1769,1816,19591,18691,486487,465710,37344,35051,24110,22709,10936,10324,3534,3518
R,9,2023,23,4420567,2253951,2166616,1641378,1563841,337144,333358,34811,33285,140460,138582,6328,6087,93830,91463,1726794,1646670,384328,380043,57867,55606,174686,171698,13376,13058,1718169,1654378,1175408,1118488,309824,307198,18394,17681,135111,133480,4599,4329,74833,73202,1243637,1184941,347962,345105,33750,32775,164124,161443,9993,9630,535782,512238,465970,445353,27320,26160,16417,15604,5349,5102,1729,1758,18997,18261,483157,461729,36366,34938,24117,22831,10562,10255,3383,3428
R,9,2023,24,4342781,2211670,2131111,1614569,1542680,328301,324652,33722,32748,137923,136763,6275,5881,90880,88387,1697081,1622595,373848,369711,56427,54968,170745,168389,13423,12661,1693319,1633238,1163544,1109618,301915,299278,18056,17660,132668,131795,4563,4205,72573,70682,1229570,1173629,338834,335911,33416,32823,160399,158381,10031,9391,518351,497873,451025,433062,26386,25374,15666,15088,5255,4968,1712,1676,18307,17705,467511,448966,35014,33800,23011,22145,10346,10008,3392,3270
R,9,2023,25,4344627,2209008,2135619,1609490,1541098,329819,326998,33553,32657,141414,142467,6279,5954,88453,86445,1689445,1619449,373840,370484,56082,54765,173254,173247,13216,12533,1697444,1643678,1164120,1112773,303960,302104,17880,17639,136218,137465,4574,4271,70692,69426,1228100,1175824,339651,337550,33156,32864,163189,163510,9950,9362,511564,491941,445370,428325,25859,24894,15673,15018,5196,5002,1705,1683,17761,17019,461345,443625,34189,32934,22926,21901,10065,9737,3266,3171
R,9,2023,26,4333708,2199243,2134465,1601588,1538594,326642,325212,32942,32051,146709,148905,6223,5895,85139,83808,1678650,1614194,368237,366679,55256,54204,177694,178990,12884,12422,1694025,1648371,1161251,1114704,301428,301064,17560,17413,141647,143984,4536,4300,67603,66906,1222561,1175085,334761,334549,32679,32641,167835,169490,9672,9342,505218,486094,440337,423890,25214,24148,15382,14638,5062,4921,1687,1595,17536,16902,456089,439109,33476,32130,22577,21563,9859,9500,3212,3080
R,9,2023,27,4364882,2214543,2150339,1613158,1548428,325927,326443,33090,31693,152323,155975,6409,6075,83636,81725,1688721,1621969,365996,366372,55727,53816,182807,185555,13090,12695,1711791,1666456,1174723,1125885,301031,302761,17685,17160,147311,150995,4656,4430,66385,65225,1234789,1184640,333105,334996,32981,32329,173210,176039,9838,9620,502752,483883,438435,422543,24896,23682,15405,14533,5012,4980,1753,1645,17251,16500,453932,437329,32891,31376,22746,21487,9597,9516,3252,3075
R,9,2023,28,4440798,2252393,2188405,1634702,1570268,340370,338928,33332,32276,155656,160543,6509,6477,81824,79913,1708114,1641839,379064,377790,56264,54480,185582,189319,13302,13158,1746705,1700951,1193110,1144797,315048,314431,18150,17649,150596,155582,4751,4752,65050,63740,1251439,1201941,346000,345622,33976,33103,176090,179960,10053,9994,505688,487454,441592,425471,25322,24497,15182,14627,5060,4961,1758,1725,16774,16173,456675,439898,33064,32168,22288,21377,9492,9359,3249,3164
R,9,2023,29,4508696,2286164,2222532,1650646,1585904,355397,353606,33542,32857,160609,164851,6506,6637,79464,78677,1721539,1656001,392175,391100,56649,55678,189838,193250,13476,13298,1778489,1735313,1206788,1160573,329817,329126,18476,18009,155611,159937,4791,4889,63006,62779,1262953,1216481,359090,359235,34469,34031,180485,184049,10234,10126,507675,487219,443858,425331,25580,24480,15066,14848,4998,4914,1715,1748,16458,15898,458586,439520,33085,31865,22180,21647,9353,9201,3242,3172
R,9,2023,30,4601241,2333553,2267688,1681580,1613603,369269,366455,34951,33819,164961,170965,6867,6658,75925,76188,1749064,1681207,403581,402078,57455,56641,193424,198600,13616,13303,1819877,1778212,1232131,1185926,343119,341690,19277,19002,160077,165971,5012,4921,60261,60702,1285690,1239780,370277,370047,34940,35083,184383,189544,10333,10123,513676,489476,449449,427677,26150,24765,15674,14817,4884,4994,1855,1737,15664,15486,463374,441427,33304,32031,22515,21558,9041,9056,3283,3180
R,9,2023,31,4691442,2374593,2316849,1712920,1649480,374175,373654,36365,34376,169660,177481,7019,6827,74454,75031,1778748,1715727,406509,407518,59344,57064,197917,205666,13824,13590,1854640,1822927,1258398,1218142,347534,348044,20186,19539,164724,172412,5072,5032,58726,59758,1310246,1270889,372696,374815,36171,35568,188948,196529,10457,10300,519953,493922,454522,431338,26641,25610,16179,14837,4936,5069,1947,1795,15728,15273,468502,444838,33813,32703,23173,21496,8969,9137,3367,3290
R,9,2023,32,4771952,2406228,2365724,1735606,1681056,377480,383230,36375,33810,177672,186475,7764,7163,71331,73990,1797725,1745517,407790,416512,58404,55897,205820,215300,14905,14306,1889687,1879144,1285774,1258648,350155,356191,20024,19443,172415,181026,5666,5333,55653,58503,1334056,1309480,373357,382195,35115,34829,196432,205611,11296,11022,516541,486580,449832,422408,27325,27039,16351,14367,5257,5449,2098,1830,15678,15487,463669,436037,34433,34317,23289,21068,9388,9689,3609,3284
R,9,2023,33,4799622,2419981,2379641,1754137,1696796,372863,380896,36008,33235,182078,191337,7876,7337,67019,70040,1812623,1758073,400479,411780,56754,54653,209184,218463,14591,13999,1902866,1899541,1303268,1280109,345574,353686,19496,19143,176755,185997,5685,5494,52088,55112,1348511,1328163,366399,377565,33642,33990,199974,209185,10989,10779,517115,480100,450869,416687,27289,27210,16512,14092,5323,5340,2191,1843,14931,14928,464112,429910,34080,34215,23112,20663,9210,9278,3602,3220
R,9,2023,34,4663703,2353767,2309936,1712174,1647014,354136,365510,34665,31883,182589,193359,7801,6948,62402,65222,1766643,1703768,379411,393862,54361,51821,207754,219093,13973,13308,1856290,1852377,1278232,1249511,328041,339599,18538,18305,177507,188152,5737,5267,48235,51543,1320129,1294146,346815,361499,31815,32234,199139,210350,10668,10371,497477,457559,433942,397503,26095,25911,16127,13578,5082,5207,2064,1681,14167,13679,446514,409622,32596,32363,22546,19587,8615,8743,3305,2937
R,9,2023,35,4591496,2314274,2277222,1699286,1637721,334142,348493,34362,31170,179555,190587,7704,6985,59225,62266,1750741,1692023,357515,375205,52930,50303,203986,215298,13799,13072,1815865,1822687,1263138,1242486,309043,323072,18123,17519,174565,185563,5622,5275,45374,48772,1302371,1284895,326142,343315,30400,30763,195514,206762,10437,10154,498409,454535,436148,395235,25099,25421,16239,13651,4990,5024,2082,1710,13851,13494,448370,407128,31373,31890,22530,19540,8472,8536,3362,2918
R,9,2023,36,4506004,2276803,2229201,1685685,1612049,319183,333486,32922,30025,175879,186894,7701,6838,55433,59909,1733769,1664301,340945,358878,50722,48723,198646,210779,13491,12674,1785325,1782557,1254380,1222943,294890,308861,17170,16911,170998,182090,5523,5107,42364,46645,1290853,1263441,310685,327977,28987,29725,190562,202641,10180,9775,491478,446644,431305,389106,24293,24625,15752,13114,4881,4804,2178,1731,13069,13264,442916,400860,30260,30901,21735,18998,8084,8138,3311,2899
R,9,2023,37,4515779,2283547,2232232,1701908,1624429,311767,327674,32636,29869,175740,186240,7743,6959,53753,57061,1748652,1673894,332313,351398,49962,48345,197957,208903,13465,12660,1788040,1785503,1266584,1234539,287453,303117,16755,16612,170789,181552,5529,5241,40930,44442,1301990,1272858,302135,320986,28234,29425,189798,200991,10087,9828,495507,446729,435324,389890,24314,24557,15881,13257,4951,4688,2214,1718,12823,12619,446662,401036,30178,30412,21728,18920,8159,7912,3378,2832
R,9,2023,38,4515953,2281159,2234794,1707758,1630278,306920,324907,32035,29452,174578,187054,7648,6972,52220,56131,1753052,1679017,326647,347573,49494,47836,195931,209675,13218,12700,1785128,1788094,1271426,1239995,283221,300656,16118,16394,169738,182383,5437,5324,39188,43342,1305126,1277431,297086,317257,27511,29093,187966,201780,9868,9944,496031,446700,436332,390283,23699,24251,15917,13058,4840,4671,2211,1648,13032,12789,447926,401586,29561,30316,21983,18743,7965,7895,3350,2756
R,9,2023,39,4429005,2232052,2196953,1674184,1604590,294951,315935,31511,29009,173962,186464,7386,6691,50058,54264,1717622,1651593,313488,337279,48413,47172,194606,208669,12843,12351,1747080,1754977,1247138,1217888,272109,292362,15956,16032,169119,181992,5265,5014,37493,41689,1279429,1253827,285037,307859,27000,28503,186699,200950,9584,9534,484972,441976,427046,386702,22842,23573,15555,12977,4843,4472,2121,1677,12565,12575,438193,397766,28451,29420,21413,18669,7907,7719,3259,2817
R,9,2023,40,4454167,2243685,2210482,1689085,1617329,294451,316895,31928,29356,171275,186123,7430,6838,49516,53941,1731997,1663910,312688,337905,48821,47859,191644,207973,12779,12523,1755864,1764012,1259045,1227053,271633,292754,15996,16090,166520,181609,5368,5135,37302,41371,1291103,1262540,284375,308013,27227,28802,183871,200286,9619,9687,487821,446470,430040,390276,22818,24141,15932,13266,4755,4514,2062,1703,12214,12570,440894,401370,28313,29892,21594,19057,7773,7687,3160,2836
R,9,2023,41,4471420,2250070,2221350,1698357,1628560,294285,318737,31636,28930,169546,185332,7459,6869,48787,52922,1740620,1674213,312171,339582,48623,47300,189389,206465,12812,12429,1759538,1768980,1265792,1232401,271336,294479,15855,15710,164762,180603,5309,5108,36484,40679,1297119,1267277,283761,309664,27076,28438,181533,198624,9564,9576,490532,452370,432565,396159,22949,24258,15781,13220,4784,4729,2150,1761,12303,12243,443501,406936,28410,29918,21547,18862,7856,7841,3248,2853
R,9,2023,42,4393621,2208322,2185299,1674523,1608091,288236,313463,30458,28417,160465,177563,7211,6344,47429,51421,1715405,1652497,305481,333798,47291,46411,179647,197816,12455,11772,1732140,1742415,1254278,1220108,266216,289797,15123,15583,155810,172960,5135,4669,35578,39298,1284693,1253816,278228,304469,26321,27977,172081,190253,9289,9037,476182,442884,420245,387983,22020,23666,15335,12834,4655,4603,2076,1675,11851,12123,430712,398681,27253,29329,20970,18434,7566,7563,3166,2735
R,9,2023,43,4398210,2210736,2187474,1674271,1605414,293988,321055,30933,28311,157407,175087,7252,6528,46885,51079,1714717,1649423,311137,341259,47939,46504,176140,195024,12509,12021,1725543,1742478,1246119,1215320,271648,297231,15340,15541,152638,170538,5070,4868,34728,38980,1275804,1248601,283404,311770,26573,28164,168350,187510,9242,9316,485193,444996,428152,390094,22340,23824,15593,12770,4769,4549,2182,1660,12157,12099,438913,400822,27733,29489,21366,18340,7790,7514,3267,2705
R,9,2023,44,4213400,2110684,2102716,1601526,1544013,278569,308062,28997,26893,151432,169818,6416,6062,43744,47868,1639302,1585162,294391,326879,44912,44051,168865,188602,11297,11055,1657702,1679284,1201463,1173121,257650,285203,14581,14668,147100,165562,4522,4500,32386,36230,1229168,1204014,268453,298464,25059,26506,161803,181500,8374,8524,452982,423432,400063,370892,20919,22859,14416,12225,4332,4256,1894,1562,11358,11638,410134,381148,25938,28415,19853,17545,7062,7102,2923,2531
R,9,2023,45,4106250,2054806,2051444,1565679,1511337,267383,296921,27751,26427,146165,165274,6190,5691,41638,45794,1601463,1550650,282368,314599,43126,43218,162762,183216,10631,10447,1610885,1633403,1172498,1144690,247279,274752,13960,14279,141941,160937,4432,4197,30775,34548,1198628,1174075,257496,287190,24137,25813,155906,176182,7956,8022,443921,418041,393181,366647,20104,22169,13791,12148,4224,4337,1758,1494,10863,11246,402835,376575,24872,27409,18989,17405,6856,7034,2675,2425
R,9,2023,46,4063523,2027732,2035791,1549241,1502627,261636,293106,27709,26150,143239,163737,6010,5714,39897,44457,1583582,1540559,275796,310153,42724,42723,159058,181236,10389,10441,1590391,1619033,1161165,1135642,242462,271457,14168,14535,138928,159494,4268,4211,29400,33694,1186149,1164121,251953,283497,24203,26095,152187,174322,7717,7999,437341,416758,388076,366985,19174,21649,13541,11615,4311,4243,1742,1503,10497,10763,397433,376438,23843,26656,18521,16628,6871,6914,2672,2442
R,9,2023,47,3905553,1947490,1958063,1484562,1446040,248850,278595,26640,24853,143633,161656,5653,5416,38152,41503,1517437,1481373,261935,294258,41128,40499,158913,178154,9942,9814,1523969,1550761,1108312,1086408,230342,257908,13534,13609,139595,157465,4070,3998,28116,31373,1132244,1112822,239015,268880,23176,24494,152510,171446,7473,7559,423521,407302,376250,359632,18508,20687,13106,11244,4038,4191,1583,1418,10036,10130,385193,368551,22920,25378,17952,16005,6403,6708,2469,2255
R,9,2023,48,3927675,1957999,1969676,1496929,1457694,248673,280199,26160,24892,144945,161924,5630,5177,35662,39790,1527374,1491556,260954,294936,39956,40040,159226,177812,9568,9321,1540552,1567401,1124307,1101179,231218,260378,13287,13780,140979,157924,4094,3844,26667,30296,1146795,1126705,239555,270686,22706,24412,153132,171511,7259,7188,417447,402275,372622,356515,17455,19821,12873,11112,3966,4000,1536,1333,8995,9494,380579,364851,21399,24250,17250,15628,6094,6301,2309,2133
R,9,2023,49,3871946,1927417,1944529,1475216,1441899,243610,275290,25761,24353,143298,159881,5324,5052,34208,38054,1504350,1474098,255185,289312,39229,39121,156994,174991,9185,9052,1523206,1551223,1113426,1092080,227155,256563,13160,13511,139635,156066,3923,3773,25907,29230,1135258,1116514,235131,266531,22459,24039,151426,169093,7065,7021,404211,393306,361790,349819,16455,18727,12601,10842,3663,3815,1401,1279,8301,8824,369092,357584,20054,22781,16770,15082,5568,5898,2120,2031
R,9,2023,50,3889922,1933617,1956305,1480525,1450671,246640,279418,25189,24508,142368,159420,5194,4998,33701,37290,1509162,1482126,257758,292974,38491,39169,156045,174326,8969,8898,1540645,1571223,1128435,1108062,230756,261139,13067,13728,138829,155688,3852,3736,25706,28870,1150019,1132132,238386,270832,22405,24394,150673,168568,6940,6907,392972,385082,352090,342609,15884,18279,12122,10780,3539,3732,1342,1262,7995,8420,359143,349994,19372,22142,16086,14775,5372,5758,2029,1991
R,9,2023,51,4048836,2015624,2033212,1552601,1518231,256247,288545,25788,24564,142275,159642,5217,4944,33496,37286,1580925,1549684,267039,301766,39570,39686,155636,174338,8977,8912,1625030,1650598,1202400,1177347,240652,270545,13601,13985,138646,155987,3910,3682,25821,29052,1223955,1201549,248208,280066,23505,25060,150252,168789,6968,6961,390594,382614,350201,340884,15595,18000,12187,10579,3629,3655,1307,1262,7675,8234,356970,348135,18831,21700,16065,14626,5384,5549,2009,1951
R,9,2023,52,4287879,2138693,2149186,1667833,1625208,266376,300758,26042,25382,138791,154912,5239,4991,34412,37935,1696987,1657221,277307,314092,40530,41199,152300,169445,9193,9158,1750779,1769533,1319910,1287203,250860,282880,14239,14642,135130,151294,3902,3764,26738,29750,1342329,1312046,258532,292499,24810,26502,146876,163887,7163,7210,387914,379653,347923,338005,15516,17878,11803,10740,3661,3618,1337,1227,7674,8185,354658,345175,18775,21593,15720,14697,5424,5558,2030,1948
R,9,2023,53,4294088,2141762,2152326,1675787,1636178,265089,295935,25937,24857,136170,153200,5181,5078,33598,37078,1704190,1667219,275775,308853,40336,40698,149015,167404,9147,9270,1761647,1785203,1334969,1309179,249742,278707,14220,14666,132656,149590,3897,3871,26163,29190,1356822,1333357,257327,288145,24805,26593,143774,161827,7188,7362,380115,367123,340818,326999,15347,17228,11717,10191,3514,3610,1284,1207,7435,7888,347368,333862,18448,20708,15531,14105,5241,5577,1959,1908
